Source,Date,Obsolescence Date,Business Name,Legal Name,Physical Address,Physical Address Number,Physical Pre Direction,Physical Address Name,Physical Address Suffix,Physical Post Direction,Physical City,Physical State,Physical ZIP,Physical ZIP 4,Key Executive Name,First Name,Middle Initial,Last Name,Title,Gender,Location Employee Size,Corporate Employee Size,Revenue / Yr,Mailing Address,Mailing Address Number,Mailing Pre Direction,Mailing Address Name,Mailing Address Suffix,Mailing Post Direction,Mailing City,Mailing State,Mailing ZIP,Mailing ZIP 4,Phone,Fax,Toll-Free,County Name,County Population,Metro Area,Latitude,Longitude,EIN,Main Line of Business,Location Type,Importer or Exporter,Manufacturer,Primary SIC,Primary SIC Description,SIC02,SIC02.Description,SIC03,SIC03.Description,SIC04,SIC04.Description,SIC05,SIC05.Description,SIC06,SIC06.Description,SIC07,SIC07.Description,SIC08,SIC08.Description,SIC09,SIC09.Description,SIC10,SIC10.Description,NAICS 1,NAICS 1 Description,NAICS 2,NAICS 2 Description,NAICS 3,NAICS 3 Description,NAICS 4,NAICS 4 Description,NAICS 5,NAICS 5 Description,NAICS 6,NAICS 6 Description,NAICS 7,NAICS 7 Description,NAICS 8,NAICS 8 Description,NAICS 9,NAICS 9 Description,NAICS 10,NAICS 10 Description,Non-Profit,Number of PCs,Public / Private,Small Business,Square Footage,Website,Women Owned,Year Established,Ticker Symbol,Stock Exchange,Fortune 1000 Ranking,Credit Score,2022 Revenue/Yr,2021 Revenue/Yr,2020 Revenue/Yr,2019 Revenue/Yr,2021 % Sales Growth,2020 % Sales Growth,2019 % Sales Growth,2022 Employees,2021 Employees,2020 Employees,2019 Employees,2021 % Employee Growth,2020 % Employee Growth,2019 % Employee Growth,Executive First Name 1,Executive Last Name 1,Executive Title 1,Executive Gender 1,Executive Department 1,Executive First Name 2,Executive Last Name 2,Executive Title 2,Executive Gender 2,Executive Department 2,Executive First Name 3,Executive Last Name 3,Executive Title 3,Executive Gender 3,Executive Department 3,Executive First Name 4,Executive Last Name 4,Executive Title 4,Executive Gender 4,Executive Department 4,Executive First Name 5,Executive Last Name 5,Executive Title 5,Executive Gender 5,Executive Department 5,Executive First Name 6,Executive Last Name 6,Executive Title 6,Executive Gender 6,Executive Department 6,Executive First Name 7,Executive Last Name 7,Executive Title 7,Executive Gender 7,Executive Department 7,Executive First Name 8,Executive Last Name 8,Executive Title 8,Executive Gender 8,Executive Department 8,Executive First Name 9,Executive Last Name 9,Executive Title 9,Executive Gender 9,Executive Department 9,Executive First Name 10,Executive Last Name 10,Executive Title 10,Executive Gender 10,Executive Department 10,Executive First Name 11,Executive Last Name 11,Executive Title 11,Executive Gender 11,Executive Department 11,Executive First Name 12,Executive Last Name 12,Executive Title 12,Executive Gender 12,Executive Department 12,Executive First Name 13,Executive Last Name 13,Executive Title 13,Executive Gender 13,Executive Department 13,Executive First Name 14,Executive Last Name 14,Executive Title 14,Executive Gender 14,Executive Department 14,Executive First Name 15,Executive Last Name 15,Executive Title 15,Executive Gender 15,Executive Department 15,Executive First Name 16,Executive Last Name 16,Executive Title 16,Executive Gender 16,Executive Department 16,Executive First Name 17,Executive Last Name 17,Executive Title 17,Executive Gender 17,Executive Department 17,Executive First Name 18,Executive Last Name 18,Executive Title 18,Executive Gender 18,Executive Department 18,Executive First Name 19,Executive Last Name 19,Executive Title 19,Executive Gender 19,Executive Department 19,Executive First Name 20,Executive Last Name 20,Executive Title 20,Executive Gender 20,Executive Department 20,Est. Accounting Annual Expense,Est. Advertising Annual Expense,Est. Business Insurance Annual Expense,Est. Legal Annual Expense,Est. Office Equipment Annual Expense,Est. Rent Annual Expense,Est. Technology Annual Expense,Est. Telecom Annual Expense,Est. Utilities Annual Expense,AtoZ ID,Home Based Business,Franchise Type,Holding Parent Name,Source ,
"AtoZDatabases","08/27/2024","02/27/2025","Cru Wine Bar","","238 W 2nd St","238","W","2nd","St","","Austin","TX","78701","4160","Malon Lemoins","Malon","","Lemoins","Manager","Male","54","255","$7,128,000","238 W 2nd St","238","W","2nd","St","","Austin","TX","78701","4160","(512) 472-9463","N/A","N/A","Travis","500,000 or more","Austin-Round Rock-Georgetown, ","30.2650218","-97.7459441","","Restaurants","Branch","","No","5812001","Restaurants","5813001","Alcoholic Beverage Drinking Places","8699001","Membership Organizations","5812015","American Restaurants","5813011","Bars & Lounges","5812019","Seafood Restaurants","","","","","","","","","722511","Full-Service Restaurants","722410","Drinking Places (Alcoholic Beverages)","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","No","10 to 24","Private","No","5,000 to 9,999","www.cruawinebar.com","No","2007","","","","93","3655000","2997100","2727361","2727361","21.95","9.89","0.0","18","19","18","21","-5.26","5.56","-14.29","Malon","Lemoins","Manager","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$25,000 to $99,999","$7,500 to $19,999","$15,000 to $24,999","$10,000 to $24,999","$25,000 to $99,999","$25,000 to $99,999","$5,000 to $9,999","$20,000 to $49,999","11132552693320","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Proximity Learning","","1800 E 4th St Unit 131","1800","E","4th","St","","Austin","TX","78702","4448","Kip Pygman","Kip","","Pygman","Executive Officer","Male","269","269","$7,000,000","1800 E 4th St Unit 131","1800","E","4th","St","","Austin","TX","78702","4448","N/A","N/A","N/A","Travis","500,000 or more","Austin-Round Rock-Georgetown, ","30.260198","-97.7239609","","Schools & Educational Services","Subsidiary","","No","8299001","Schools & Educational Services","7374021","Internet & Online Services","8299073","Educational Program Services","7374038","Online Education","","","","","","","","","","","","","611699","All Other Miscellaneous Schools and Instruction","518210","Data Processing, Hosting, and Related Services","","","","","","","","","","","","","","","","","No","100 to 499","Private","No","10,000 to 49,999","www.proxlearn.com","No","","","","","0","7000000","6790000","6246800","6684076","3.09","8.7","-6.54","200","192","154","166","4.17","24.68","-7.23","Kip","Pygman","Executive Officer","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$100,000 or more","","$100,000 or more","","$100,000 or more","$100,000 or more","$100,000 or more","$100,000 or more","$100,000 or more","11140022863367","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Austin Nari","","8825 N Lamar Blvd","8825","N","Lamar","Blvd","","Austin","TX","78753","5425","Kayvon Leath","Kayvon","","Leath","Executive Officer","Male","6","","$5,932,000","8825 N Lamar Blvd","8825","N","Lamar","Blvd","","Austin","TX","78753","5425","(512) 997-6274","N/A","N/A","Travis","500,000 or more","Austin-Round Rock-Georgetown, ","30.356925","-97.700337","","Residential Building Construction","","","No","1522001","Residential Building Construction","1542001","Commercial & Office Building Construction","8699001","Membership Organizations","1521001","Single-Family House Construction","","","","","","","","","","","","","236116","New Multifamily Housing Construction (except For-Sale Builders)","236220","Commercial and Institutional Building Construction","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","236115","New Single-Family Housing Construction (except For-Sale Builders)","","","","","","","","","","","","","No","Up to 4","Private","Yes","1,000 to 4,999","www.austinnari.org","No","2010","","","","90","5932000","5279480","4593148","5006531","12.36","14.94","-8.26","6","5","5","5","20.0","0.0","0.0","Kayvon","Leath","Executive Officer","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$1,000 to $4,999","$2,500 to $7,499","$7,500 to $14,999","$2,000 to $4,999","$5,000 to $9,999","$5,000 to $9,999","$2,000 to $4,999","$2,500 to $7,499","11132547969570","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Services of Hope Training Facility","","8737 King George Dr","8737","","King Georg","Dr","","Dallas","TX","75235","2222"," ","","","","","","10","","$5,829,000","","","","","","","","","","","(214) 276-0235","N/A","N/A","Dallas","500,000 or more","Dallas-Fort Worth-Arlington, T","32.835189","-96.87204","","Insurance Carriers","","","No","6399001","Insurance Carriers","8699001","Membership Organizations","","","","","","","","","","","","","","","","","524128","Other Direct Insurance (except Life, Health, and Medical) Carriers","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","1,000 to 4,999","","No","2017","","","","85","5728000","5040640","4435763","4480121","13.64","13.64","-0.99","10","9","8","8","11.11","12.5","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$5,000 to $14,999","$7,500 to $19,999","$15,000 to $24,999","$5,000 to $9,999","$10,000 to $24,999","$10,000 to $24,999","$5,000 to $9,999","$7,500 to $19,999","11140010863466","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Public Alliance","","909 NE Loop 410 Ste 340","909","NE","Loop 410","","","San Antonio","TX","78209","1315","Ken Mireles","Ken","","Mireles","Partner","Male","23","","$5,667,000","909 NE Loop 410 Ste 340","909","NE","Loop 410","","","San Antonio","TX","78209","1315","(210) 822-0513","N/A","N/A","Bexar","500,000 or more","San Antonio-New Braunfels, TX","29.5171598","-98.4597018","","Advertising Agencies","","","No","7311001","Advertising Agencies","8699001","Membership Organizations","7373022","Website Design Services","8743001","Public Relations Services","","","","","","","","","","","","","541810","Advertising Agencies","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","541512","Computer Systems Design Services","541820","Public Relations Agencies","","","","","","","","","","","","","No","25 to 99","Private","Yes","1,000 to 4,999","www.public-alliance.com","No","2011","","","","95","5667000","5553660","6053489","7203652","2.04","-8.26","-15.97","23","23","24","23","0.0","-4.17","4.35","Ken","Mireles","Partner","Male","Legal","Chris","Mireles","Partner","Unknown","Legal","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$25,000 to $99,999","$20,000 to $49,999","$25,000 to $99,999","$10,000 to $24,999","$25,000 to $99,999","$10,000 to $24,999","$10,000 to $24,999","$20,000 to $49,999","11132547830754","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Jenkins Organization","","2539 S Gessner Rd Ste 13","2539","S","Gessner","Rd","","Houston","TX","77063","2028","Ricky Jenkins","Ricky","","Jenkins","Owner","Male","82","","$5,496,000","2539 S Gessner Rd Ste 13","2539","S","Gessner","Rd","","Houston","TX","77063","2028","(713) 622-6688","N/A","N/A","Harris","500,000 or more","Houston-The Woodlands-Sugar La","29.740269","-95.536203","","Real Estate Agents & Managers","","","No","6531001","Real Estate Agents & Managers","8699001","Membership Organizations","","","","","","","","","","","","","","","","","531210","Offices of Real Estate Agents and Brokers","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","No","100 to 499","Private","No","10,000 to 49,999","www.jenkinsorg.com","No","2001","","","","100","5496000","5221200","5064564","4811336","5.26","3.09","5.26","82","73","79","90","12.33","-7.59","-12.22","Ricky","Jenkins","Owner","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$25,000 to $99,999","$25,000 to $99,999","$50,000 to $99,999","$100,000 or more","$25,000 to $99,999","$100,000 or more","$25,000 to $99,999","$25,000 to $99,999","$50,000 to $99,999","11132554245106","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","American Payroll Association","","660 N Main Ave Ste 100","660","N","Main","Ave","","San Antonio","TX","78205","1217","Chrissy Meslener","Chrissy","","Meslener","Executive Officer","Female","221","","$5,400,000","660 N Main Ave Ste 100","660","N","Main","Ave","","San Antonio","TX","78205","1217","(210) 226-4600","N/A","N/A","Bexar","500,000 or more","San Antonio-New Braunfels, TX","29.432609","-98.493799","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","100 to 499","Private","No","10,000 to 49,999","www.americanpayroll.org","No","2006","","","","100","5400000","4536000","3900960","4564123","19.05","16.28","-14.53","221","177","147","156","24.86","20.41","-5.77","Chrissy","Meslener","Executive Officer","Female","Administration & Operations","Kandy","Chapman","Executive Officer","Female","Marketing & Advertising","Beth","Helberg","Manager","Female","Administration & Operations","Debrah","Viers Traylor","Manager","Female","Administration & Operations","Margie","Garcia","Manager","Female","Customer Service & Support","Sylvia","Sanchez","Manager","Female","Human Resources","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$100,000 or more","","$100,000 or more","","$100,000 or more","$100,000 or more","$100,000 or more","$100,000 or more","$100,000 or more","11132576828395","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","ALOA Security Professionals Association Inc","","1408 N Riverfront Blvd","1408","N","Riverfront","Blvd","","Dallas","TX","75207","3912","David Lowell","David","","Lowell","Executive Officer","Male","33","","$4,930,000","1408 N Riverfront Blvd","1408","N","Riverfront","Blvd","","Dallas","TX","75207","3912","(214) 819-9733","(214) 819-9736","N/A","Dallas","500,000 or more","Dallas-Fort Worth-Arlington, T","32.790411","-96.82004","","Locks & Locksmiths Services","","","No","7699002","Locks & Locksmiths Services","8699001","Membership Organizations","8611001","Business Associations","8611002","Business & Trade Organizations","","","","","","","","","","","","","561622","Locksmiths","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","813910","Business Associations","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","5,000 to 9,999","www.aloa.org","No","2005","","","","0","4930000","5176500","5124735","4612261","-4.76","1.01","11.11","33","31","31","32","6.45","0.0","-3.12","David","Lowell","Executive Officer","Male","Administration & Operations","Peter","Sarailian","Executive Officer","Male","Administration & Operations","Mark","Blum","Executive Officer","Male","Administration & Operations","Jim","Hancock","Executive Officer","Male","Administration & Operations","Jim","Hancock","Executive Officer","Male","Administration & Operations","Jim","Hancock","Executive Officer","Male","Administration & Operations","Carol","Benavidez","Executive Officer","Female","Administration & Operations","Mary","May","Executive Officer","Female","Customer Service & Support","Joanne","Mims","Manager","Female","Administration & Operations","John","Soderland","Other Contacts","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$25,000 to $99,999","","$20,000 to $49,999","","$25,000 to $99,999","$25,000 to $99,999","$25,000 to $99,999","$10,000 to $24,999","$20,000 to $49,999","11132544726436","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Town East Bingo","","3301 N Town East Blvd Ste 108","3301","N","Town East","Blvd","","Mesquite","TX","75150","3862","Renea Tucker","Renea","","Tucker","Manager","Female","30","","$4,753,000","3301 N Town East Blvd Ste 108","3301","N","Town East","Blvd","","Mesquite","TX","75150","3862","(972) 279-4451","(972) 613-6004","N/A","Dallas","100,000 to 249,999","Dallas-Fort Worth-Arlington, T","32.802214","-96.647548","","Amusement & Recreation Services","","","No","7999001","Amusement & Recreation Services","8699001","Membership Organizations","7999031","Bingo Games","","","","","","","","","","","","","","","711219","Other Spectator Sports","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","713990","All Other Amusement and Recreation Industries","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","5,000 to 9,999","","No","1998","","","","95","4753000","4753000","4277700","4919355","0.0","11.11","-13.04","30","28","27","29","7.14","3.7","-6.9","Renea","Tucker","Manager","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$25,000 to $99,999","$25,000 to $99,999","$20,000 to $49,999","$25,000 to $99,999","$25,000 to $99,999","$25,000 to $99,999","$25,000 to $99,999","$10,000 to $24,999","$20,000 to $49,999","11132554283470","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Permian Basin Home Builders Association","Permian Basin Home Builders","2002 W Wall St","2002","W","Wall","St","","Midland","TX","79701","6437","Susan Yanacek","Susan","","Yanacek","President","Female","19","","$4,715,000","PO Box 7111","7111","","PO Box","","","Midland","TX","79708","7111","(432) 520-7917","(432) 689-4448","N/A","Midland","100,000 to 249,999","Midland, TX","31.994319","-102.096245","","Residential Building Construction","","","No","1522001","Residential Building Construction","8699001","Membership Organizations","8611001","Business Associations","1521001","Single-Family House Construction","","","","","","","","","","","","","236116","New Multifamily Housing Construction (except For-Sale Builders)","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","813910","Business Associations","236115","New Single-Family Housing Construction (except For-Sale Builders)","","","","","","","","","","","","","No","10 to 24","Private","Yes","1,000 to 4,999","www.pbbatexas.org","No","2000","","","","0","4715000","4384950","4078003","4852824","7.53","7.53","-15.97","19","20","22","20","-5.0","-9.09","10.0","Susan","Yanacek","President","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","","$20,000 to $49,999","","$10,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$20,000 to $49,999","11132550364730","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Vik Concierge","","6836 FM 2244 Rd Bldg 1-103","6836","","Fm 2244","Rd","","Austin","TX","78746","5971","Cindy Laurel","Cindy","","Laurel","Office Manager","Female","11","","$3,663,000","6836 FM 2244 Rd Bldg 1-103","6836","","Fm 2244","Rd","","Austin","TX","78746","5971","(512) 494-4825","N/A","N/A","Travis","500,000 or more","Austin-Round Rock-Georgetown, ","30.3005618","-97.8369799","","Concierge Services","","","No","7299105","Concierge Services","","","","","","","","","","","","","","","","","","","812990","All Other Personal Services","","","","","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","1,000 to 4,999","","No","2016","","","","81","3601000","3709030","3634849","3743894","-2.91","2.04","-2.91","11","10","9","10","10.0","11.11","-10.0","Cindy","Laurel","Office Manager","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$5,000 to $14,999","$7,500 to $19,999","$15,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$5,000 to $9,999","$7,500 to $19,999","11140008024984","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Back Porch","","5306 Faist Rd","5306","","Faist","Rd","","Burton","TX","77835","2484","Glenn Martin","Glenn","","Martin","President","Male","23","","$3,655,000","","","","","","","","","","","(361) 749-2800","N/A","N/A","Washington","Up to 24,999","Brenham, TX","30.240769","-96.6491812","742996568","Restaurants","","","No","5812001","Restaurants","5813001","Alcoholic Beverage Drinking Places","8699001","Membership Organizations","5813007","Night Clubs","5812015","American Restaurants","5813011","Bars & Lounges","5812016","Bar & Grills","","","","","","","722511","Full-Service Restaurants","722410","Drinking Places (Alcoholic Beverages)","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","722513","Limited-Service Restaurants","","","","","","","","","","","","","No","10 to 24","Private","Yes","5,000 to 9,999","www.pabackporchbar.com","No","2010","","","","95","3655000","3764650","3199952","3135953","-2.91","17.65","2.04","23","22","18","21","4.55","22.22","-14.29","Glenn","Martin","President","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$25,000 to $99,999","$7,500 to $19,999","$15,000 to $24,999","$10,000 to $24,999","$25,000 to $99,999","$25,000 to $99,999","$5,000 to $9,999","$20,000 to $49,999","11132548838253","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Chances Night Club & Fun Bar","Chance's R Night Club & Fun","5610 Frankford Ave Unit A","5610","","Frankford","Ave","","Lubbock","TX","79424","1140","Jack Bownds","Jack","","Bownds","Owner","Male","39","","$3,371,000","5610 Frankford Ave Unit A","5610","","Frankford","Ave","","Lubbock","TX","79424","1140","(806) 799-3993","(806) 799-3994","N/A","Lubbock","250,000 to 499,999","Lubbock, TX","33.542887","-101.940425","","Restaurants","","","No","5812001","Restaurants","5813001","Alcoholic Beverage Drinking Places","8699001","Membership Organizations","5813007","Night Clubs","5813011","Bars & Lounges","","","","","","","","","","","722511","Full-Service Restaurants","722410","Drinking Places (Alcoholic Beverages)","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","10,000 to 49,999","","No","1994","","","","95","3371000","3606970","2957715","3253486","-6.54","21.95","-9.09","39","34","29","32","14.71","17.24","-9.37","Jack","Bownds","Owner","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$25,000 to $99,999","$25,000 to $99,999","$20,000 to $49,999","$25,000 to $99,999","$10,000 to $24,999","$25,000 to $99,999","$25,000 to $99,999","$10,000 to $24,999","$50,000 to $99,999","11132549915701","No","","","AtoZDatabases",
